20240126 18:27:24[INFO] main start ...
20240126 18:27:24[INFO] [{'id': 0, 'mem_use': 7785.0, 'mem_total': 24564.0, 'pwr_use': 79.0, 'pwr_total': 450.0, 'gpu_util': 100.0}, {'id': 1, 'mem_use': 5.0, 'mem_total': 24564.0, 'pwr_use': 14.0, 'pwr_total': 450.0, 'gpu_util': 0.0}, {'id': 2, 'mem_use': 5.0, 'mem_total': 24564.0, 'pwr_use': 20.0, 'pwr_total': 450.0, 'gpu_util': 0.0}, {'id': 3, 'mem_use': 5.0, 'mem_total': 24564.0, 'pwr_use': 21.0, 'pwr_total': 450.0, 'gpu_util': 0.0}, {'id': 4, 'mem_use': 5.0, 'mem_total': 24564.0, 'pwr_use': 24.0, 'pwr_total': 450.0, 'gpu_util': 0.0}, {'id': 5, 'mem_use': 5.0, 'mem_total': 24564.0, 'pwr_use': 21.0, 'pwr_total': 450.0, 'gpu_util': 0.0}, {'id': 6, 'mem_use': 5.0, 'mem_total': 24564.0, 'pwr_use': 24.0, 'pwr_total': 450.0, 'gpu_util': 0.0}, {'id': 7, 'mem_use': 5.0, 'mem_total': 24564.0, 'pwr_use': 15.0, 'pwr_total': 450.0, 'gpu_util': 0.0}]
20240126 18:27:24[INFO] start process-0
20240126 18:27:24[INFO] start process-1
20240126 18:27:24[INFO] start process-2
20240126 18:27:24[INFO] start process-3
20240126 18:27:24[INFO] start process-4
20240126 18:27:24[INFO] start process-5
20240126 18:27:24[INFO] start process-6
20240126 18:27:24[INFO] main exit.
20240126 18:27:24[INFO] start process-7
20240127 22:07:02[INFO] gpu-3 is busy, wait 300s
20240127 22:07:03[INFO] gpu-2 is busy, wait 300s
20240127 22:07:04[INFO] gpu-5 is busy, wait 300s
20240127 22:07:04[INFO] gpu-1 is busy, wait 300s
20240127 22:09:09[INFO] gpu-0 is busy, wait 300s
20240127 22:11:02[INFO] gpu-7 is busy, wait 300s
20240127 22:14:10[INFO] gpu-0 is busy, wait 300s
20240127 22:16:46[INFO] gpu-1 is busy, wait 300s
20240127 22:16:46[INFO] gpu-6 is busy, wait 300s
20240127 22:16:47[INFO] gpu-3 is busy, wait 300s
20240127 22:16:48[INFO] gpu-4 is busy, wait 300s
20240127 22:16:52[INFO] gpu-7 is busy, wait 300s
20240127 22:16:52[INFO] gpu-5 is busy, wait 300s
20240127 22:17:05[INFO] gpu-2 is busy, wait 300s
20240127 22:19:10[INFO] gpu-0 is busy, wait 300s
20240127 22:24:11[INFO] gpu-0 is busy, wait 300s
20240127 22:26:04[INFO] gpu-7 is busy, wait 300s
20240127 22:26:05[INFO] gpu-2 is busy, wait 300s
20240127 22:26:06[INFO] gpu-4 is busy, wait 300s
20240127 22:26:06[INFO] gpu-6 is busy, wait 300s
20240127 22:26:06[INFO] gpu-1 is busy, wait 300s
20240127 22:26:06[INFO] gpu-3 is busy, wait 300s
20240127 22:26:41[INFO] gpu-5 is busy, wait 300s
20240127 22:29:12[INFO] gpu-0 is busy, wait 300s
20240127 22:33:52[INFO] gpu-1 is busy, wait 300s
20240127 22:33:53[INFO] gpu-6 is busy, wait 300s
20240127 22:33:53[INFO] gpu-7 is busy, wait 300s
20240127 22:33:54[INFO] gpu-2 is busy, wait 300s
20240127 22:33:54[INFO] gpu-4 is busy, wait 300s
20240127 22:33:55[INFO] gpu-3 is busy, wait 300s
20240127 22:34:06[INFO] gpu-5 is busy, wait 300s
20240127 22:34:12[INFO] gpu-0 is busy, wait 300s
20240127 22:38:53[INFO] gpu-1 is busy, wait 300s
20240127 22:38:54[INFO] gpu-6 is busy, wait 300s
20240127 22:38:54[INFO] gpu-7 is busy, wait 300s
20240127 22:38:55[INFO] gpu-2 is busy, wait 300s
20240127 22:38:55[INFO] gpu-4 is busy, wait 300s
20240127 22:38:56[INFO] gpu-3 is busy, wait 300s
20240127 22:39:07[INFO] gpu-5 is busy, wait 300s
20240127 22:39:13[INFO] gpu-0 is busy, wait 300s
20240127 22:43:53[INFO] gpu-1 is busy, wait 300s
20240127 22:43:54[INFO] gpu-6 is busy, wait 300s
20240127 22:43:55[INFO] gpu-7 is busy, wait 300s
20240127 22:43:55[INFO] gpu-2 is busy, wait 300s
20240127 22:43:56[INFO] gpu-4 is busy, wait 300s
20240127 22:43:56[INFO] gpu-3 is busy, wait 300s
20240127 22:44:08[INFO] gpu-5 is busy, wait 300s
20240127 22:44:14[INFO] gpu-0 is busy, wait 300s
20240127 22:48:54[INFO] gpu-1 is busy, wait 300s
20240127 22:48:55[INFO] gpu-6 is busy, wait 300s
20240127 22:48:55[INFO] gpu-7 is busy, wait 300s
20240127 22:48:56[INFO] gpu-2 is busy, wait 300s
20240127 22:48:56[INFO] gpu-4 is busy, wait 300s
20240127 22:48:57[INFO] gpu-3 is busy, wait 300s
20240127 22:49:08[INFO] gpu-5 is busy, wait 300s
20240127 22:49:14[INFO] gpu-0 is busy, wait 300s
20240127 22:53:55[INFO] gpu-1 is busy, wait 300s
20240127 22:53:56[INFO] gpu-6 is busy, wait 300s
20240127 22:53:56[INFO] gpu-7 is busy, wait 300s
20240127 22:53:57[INFO] gpu-2 is busy, wait 300s
20240127 22:53:57[INFO] gpu-4 is busy, wait 300s
20240127 22:53:58[INFO] gpu-3 is busy, wait 300s
20240127 22:54:09[INFO] gpu-5 is busy, wait 300s
20240127 22:54:15[INFO] gpu-0 is busy, wait 300s
20240127 22:58:55[INFO] gpu-1 is busy, wait 300s
20240127 22:58:56[INFO] gpu-6 is busy, wait 300s
20240127 22:58:57[INFO] gpu-7 is busy, wait 300s
20240127 22:58:57[INFO] gpu-2 is busy, wait 300s
20240127 22:58:58[INFO] gpu-4 is busy, wait 300s
20240127 22:58:58[INFO] gpu-3 is busy, wait 300s
20240127 22:59:09[INFO] gpu-5 is busy, wait 300s
20240127 22:59:15[INFO] gpu-0 is busy, wait 300s
20240127 23:04:16[INFO] gpu-0 is busy, wait 300s
20240127 23:09:16[INFO] gpu-0 is busy, wait 300s
20240127 23:14:17[INFO] gpu-0 is busy, wait 300s
20240127 23:19:18[INFO] gpu-0 is busy, wait 300s
20240127 23:24:18[INFO] gpu-0 is busy, wait 300s
20240127 23:29:19[INFO] gpu-0 is busy, wait 300s
20240127 23:34:21[INFO] gpu-0 is busy, wait 300s
20240127 23:39:22[INFO] gpu-0 is busy, wait 300s
20240127 23:44:22[INFO] gpu-0 is busy, wait 300s
20240127 23:44:33[INFO] gpu-7 is busy, wait 300s
20240127 23:49:24[INFO] gpu-0 is busy, wait 300s
20240127 23:54:25[INFO] gpu-0 is busy, wait 300s
20240127 23:59:26[INFO] gpu-0 is busy, wait 300s
20240128 00:04:26[INFO] gpu-0 is busy, wait 300s
20240128 00:09:27[INFO] gpu-0 is busy, wait 300s
20240128 00:14:27[INFO] gpu-0 is busy, wait 300s
